Unnamed: 0,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5,Date
133,26.9,32.1,19.0,1006,62,4,1.8,8.5,18,174,2014-05-14
1140,24.1,31.0,15.6,1011,57,0,3.1,7.2,14,109,2017-02-19
933,31.9,35.0,28.3,1001,72,0,2.1,2.8,9,76,2016-07-25
928,34.1,37.0,28.5,998,63,0,3.2,13.0,22,56,2016-07-20
823,32.2,38.8,25.6,1006,33,0,2.9,9.3,16,97,2016-04-05
1531,26.1,35.0,16.5,1009,45,0,2.6,2.2,5,109,2018-03-20
1214,35.3,42.0,24.0,1005,32,0,3.4,4.3,11,204,2017-05-06
504,35.8,42.6,27.0,1000,30,0,2.6,11.3,24,75,2015-05-21
3221,17.1,26.5,8.0,1013,60,0,1.6,5.7,13,217,2022-11-23
2395,32.0,36.0,26.8,997,75,1,3.4,8.9,14,17,2020-08-16
1996,34.3,39.6,28.4,995,58,0,2.7,11.3,20,63,2019-07-14
2434,31.5,36.5,25.8,1002,69,0,3.2,3.7,7,37,2020-09-24
1958,37.7,44.0,28.6,1000,34,0,3.2,7.8,16,70,2019-06-06
1384,27.8,36.5,18.8,-1,52,0,2.3,0.2,3,163,2017-10-23
894,33.6,38.4,28.0,998,55,0,3.2,11.5,22,62,2016-06-16
828,32.2,37.0,25.2,1008,34,0,2.6,5.2,9,107,2016-04-10
3170,29.2,35.2,22.5,1005,62,0,1.9,8.1,22,354,2022-10-03
2523,13.9,25.3,5.3,1016,71,0,0.8,3.0,13,298,2020-12-22
1683,28.5,36.3,26.6,998,91,5,1.9,0.0,-1,47,2018-08-19
2794,28.4,35.6,26.0,1004,81,0,2.6,7.6,16,24,2021-09-22
3026,36.1,42.5,29.5,997,47,0,2.3,8.0,11,136,2022-05-12
2727,34.1,38.0,28.2,999,65,0,2.9,4.3,7,42,2021-07-17
652,28.1,35.3,21.8,1013,69,0,1.9,0.9,3,148,2015-10-16
172,34.5,41.7,30.3,996,55,0,1.9,4.4,11,138,2014-06-22
38,13.8,26.4,9.6,1011,88,0,1.0,8.1,14,251,2014-02-08
3103,27.9,34.6,26.0,1004,90,20,1.9,3.7,7,40,2022-07-28
713,15.3,23.3,5.2,1016,56,0,2.6,1.7,7,111,2015-12-16
90,24.9,33.2,16.8,1006,49,0,2.6,9.6,25,227,2014-04-01
3208,23.3,30.2,16.8,1016,72,0,1.4,2.0,9,293,2022-11-10
1205,32.6,38.2,22.5,1006,33,0,2.7,11.9,51,93,2017-04-27
2686,32.1,39.1,24.0,1001,59,0,2.7,4.8,7,36,2021-06-06
2805,30.7,36.0,26.3,1004,72,0,3.1,7.2,18,31,2021-10-03
1827,12.8,22.2,4.8,1017,81,0,1.0,6.9,25,237,2019-01-18
1155,21.5,28.0,11.3,1009,40,0,2.9,12.8,22,91,2017-03-06
1324,30.4,35.0,25.0,1001,78,0,2.3,2.6,7,47,2017-08-24
216,29.8,35.4,26.8,997,82,0,1.4,1.9,11,159,2014-08-05
510,33.8,45.0,24.8,1001,26,0,2.6,6.7,18,84,2015-05-27
1680,30.6,35.6,27.6,1000,79,0,2.3,4.3,18,36,2018-08-16
499,30.1,37.0,22.0,1003,58,0,1.9,4.3,11,77,2015-05-16
2692,31.0,39.0,26.4,997,63,0,2.9,12.6,20,36,2021-06-12
1856,16.0,22.0,12.0,1016,87,0,1.0,7.2,11,112,2019-02-16
1388,23.8,33.2,17.3,1012,69,0,1.8,0.7,5,167,2017-10-27
1519,22.6,31.6,13.3,1013,57,0,2.3,3.1,14,139,2018-03-08
2386,33.1,37.5,27.6,1000,70,0,2.9,10.2,16,23,2020-08-07
2952,19.3,25.0,12.1,1017,60,1,3.1,4.6,13,293,2022-02-27
2076,29.2,33.0,23.4,-1,68,0,3.1,4.3,9,40,2019-10-02
1540,27.8,38.6,19.6,1006,42,0,2.6,8.1,24,95,2018-03-29
1217,35.6,42.8,28.0,1001,36,0,3.2,10.7,20,109,2017-05-09
1416,17.1,26.2,7.6,1015,53,0,2.6,4.4,14,187,2017-11-24
2217,21.8,27.2,13.6,1013,68,-1,2.1,12.4,22,98,2020-02-20
3219,17.3,27.3,8.9,1013,68,0,1.4,3.0,14,303,2022-11-21
1676,30.4,35.3,26.8,995,77,1,1.9,5.4,9,25,2018-08-12
1197,33.6,41.0,25.5,1004,39,0,2.7,5.7,16,145,2017-04-17
1542,26.9,36.2,20.0,1007,51,0,2.9,9.1,14,101,2018-03-31
2539,15.5,21.3,11.2,1014,88,6,0.6,4.1,9,128,2021-01-07
953,29.0,33.7,26.0,999,85,-1,2.1,6.5,22,40,2016-08-14
2635,29.8,40.5,20.2,1006,44,0,2.4,6.7,27,76,2021-04-16
750,14.4,22.0,4.6,1020,76,0,1.0,3.1,7,294,2016-01-23
234,33.1,38.2,27.5,1003,53,0,1.9,9.3,22,163,2014-08-23
732,18.6,26.5,11.0,1017,75,0,1.0,1.9,5,318,2016-01-05
3250,13.1,21.1,7.2,1014,80,0,0.6,3.0,7,157,2022-12-22
1156,23.4,30.0,12.0,1008,41,0,2.6,5.9,14,112,2017-03-07
2793,29.4,35.8,25.8,1003,79,4,3.1,4.8,9,28,2021-09-21
2445,28.7,35.2,19.3,1006,55,0,3.7,7.2,13,67,2020-10-05
1209,32.2,38.1,23.1,1007,35,0,3.7,5.7,13,85,2017-05-01
1065,18.4,26.6,8.8,1017,55,0,2.1,5.0,13,204,2016-12-05
2156,12.6,17.5,8.8,1017,90,0,0.6,5.7,9,249,2019-12-21
1062,18.9,25.8,11.5,1017,77,0,0.6,5.0,13,263,2016-12-02
2616,29.1,37.0,17.8,1005,47,0,3.5,3.0,9,75,2021-03-28
1167,22.8,30.0,13.5,1010,53,0,2.4,7.0,14,96,2017-03-18
1492,14.6,24.0,6.1,1014,59,0,1.3,2.2,7,203,2018-02-09
2687,33.8,39.6,26.1,998,52,0,3.2,5.4,11,56,2021-06-07
884,35.4,42.6,30.2,1002,50,0,2.6,10.9,27,84,2016-06-06
143,31.6,43.6,25.5,1004,55,2,2.6,6.7,14,169,2014-05-24
3195,22.7,31.9,14.6,1012,76,0,1.0,0.7,5,115,2022-10-28
850,35.4,44.0,28.0,1003,35,0,2.7,6.5,18,125,2016-05-03
717,12.6,21.0,0.0,1018,68,0,1.4,2.6,9,181,2015-12-20
3084,31.0,39.0,28.2,997,74,0,1.9,9.1,14,35,2022-07-09
2502,17.1,26.8,8.1,1017,74,0,1.0,1.3,7,220,2020-12-01
264,30.6,36.0,25.0,1004,57,0,2.6,13.3,29,155,2014-09-22
75,26.4,34.4,16.0,1011,57,0,1.9,6.9,11,243,2014-03-17
2492,15.6,25.4,8.5,1016,68,0,1.9,4.6,11,124,2020-11-21
395,15.1,24.0,6.7,1017,66,0,1.3,5.0,11,211,2015-02-01
2764,31.2,34.4,26.2,1001,79,1,2.6,4.4,11,30,2021-08-23
2224,20.7,27.4,13.0,1014,82,0,1.8,4.6,9,107,2020-02-27
3039,29.6,34.4,23.6,1003,64,0,2.3,5.6,11,123,2022-05-25
396,17.3,23.8,10.4,1017,70,0,1.0,11.9,18,163,2015-02-02
1365,29.8,36.6,22.6,1008,55,0,3.1,5.0,18,76,2017-10-04
2714,32.6,38.6,26.2,1000,56,0,3.1,6.1,11,48,2021-07-04
1903,30.1,38.0,18.7,1007,47,0,3.9,5.0,14,119,2019-04-04
595,30.9,35.5,27.7,1001,66,0,1.9,14.6,27,40,2015-08-20
2109,24.1,29.4,18.9,1013,65,0,1.3,7.4,16,272,2019-11-04
1296,32.2,35.0,28.6,1000,69,0,3.7,9.3,16,24,2017-07-27
1821,13.8,22.3,7.1,1017,82,0,0.8,1.9,7,311,2019-01-12
872,32.9,39.0,27.4,996,50,-1,2.4,9.4,27,105,2016-05-25
3161,25.2,27.6,22.6,1001,99,19,1.3,8.5,13,190,2022-09-24
2326,31.8,37.4,25.2,1000,63,6,1.9,5.2,18,46,2020-06-08
1548,27.8,37.6,21.0,1006,52,-1,2.3,4.6,11,100,2018-04-06
36,18.7,25.6,10.0,1010,70,0,1.4,6.1,14,287,2014-02-06
2778,31.6,35.4,27.4,1003,76,6,2.9,3.3,18,40,2021-09-06
2143,15.3,24.8,8.7,1019,78,0,1.0,1.5,7,239,2019-12-08
2775,31.0,34.4,25.4,1002,74,2,2.9,5.4,13,20,2021-09-03
977,31.1,35.0,25.0,1003,64,0,3.2,10.4,18,50,2016-09-07
1571,32.4,39.6,26.2,1000,49,0,2.4,2.0,11,89,2018-04-29
1122,16.2,23.4,9.4,1017,75,0,1.3,8.0,16,136,2017-02-01
2239,21.3,28.0,13.8,1014,63,0,2.6,5.6,9,68,2020-03-13
2504,16.7,27.0,8.2,1014,78,0,1.0,2.6,7,176,2020-12-03
1892,25.1,32.0,15.4,1010,49,0,3.2,8.9,14,53,2019-03-24
675,21.9,29.0,17.1,1016,75,0,1.1,1.9,5,217,2015-11-08
728,16.9,25.1,6.6,1021,65,0,1.1,2.0,7,295,2016-01-01
412,21.3,28.9,14.4,1011,76,0,0.8,5.0,13,188,2015-02-18
1516,22.2,31.7,14.5,1013,52,0,2.4,6.3,11,76,2018-03-05
1649,29.8,35.4,28.4,996,91,32,1.9,4.6,9,37,2018-07-16
825,29.5,36.9,21.5,1007,41,0,2.3,11.3,16,129,2016-04-07
616,31.5,37.6,25.5,1006,52,0,2.6,8.5,18,60,2015-09-10
114,30.5,38.8,20.6,1006,41,0,2.4,8.1,22,108,2014-04-25
417,21.6,28.6,16.6,1014,77,0,1.1,3.0,5,141,2015-02-23
1625,36.1,42.0,30.0,997,44,0,1.9,3.0,11,83,2018-06-22
2652,31.9,39.5,24.3,1003,42,0,2.4,6.7,14,117,2021-05-03
3191,22.9,31.2,14.9,1009,67,0,1.4,2.6,7,261,2022-10-24
89,24.2,30.8,17.0,1008,48,0,1.9,13.1,22,234,2014-03-31
2082,27.2,32.0,20.2,1011,58,0,3.5,6.7,14,44,2019-10-08
753,14.6,21.0,6.8,1015,81,0,0.6,2.4,7,308,2016-01-26
2546,12.2,19.0,2.0,1016,82,0,0.3,2.2,9,423,2021-01-14
1630,30.3,37.5,26.2,997,76,3,1.9,10.2,18,52,2018-06-27
11,12.8,20.6,6.3,1020,83,0,0.8,3.1,9,316,2014-01-12
2444,28.6,36.1,18.5,1007,53,0,3.5,6.1,13,70,2020-10-04
284,26.0,33.6,18.2,1008,62,0,1.8,0.4,3,76,2014-10-12
1066,17.7,26.2,9.4,1018,73,0,0.8,2.0,7,293,2016-12-06
1191,30.5,38.0,20.7,1006,21,0,3.4,18.5,53,146,2017-04-11
1440,15.9,24.6,9.8,1019,62,0,1.9,8.0,14,115,2017-12-18
3042,35.4,40.2,26.9,996,47,0,2.9,6.5,11,207,2022-05-28
3041,33.0,39.3,25.5,997,48,0,2.6,10.2,22,148,2022-05-27
2738,26.6,29.4,25.1,996,97,5,2.1,4.4,9,15,2021-07-28
2940,19.4,27.0,9.4,1012,52,0,2.4,4.3,11,201,2022-02-15
1568,33.2,41.6,25.5,1001,31,0,1.9,4.8,13,142,2018-04-26
2427,33.7,37.9,27.1,1001,59,0,3.2,8.9,20,43,2020-09-17
2737,28.4,33.1,25.0,994,94,-1,1.8,4.8,11,31,2021-07-27
2920,11.8,16.2,5.8,1016,85,0,0.8,4.6,11,198,2022-01-26
1687,29.6,35.8,27.2,999,83,5,2.3,8.5,13,31,2018-08-23
851,33.8,40.0,27.6,1003,36,0,2.3,10.4,24,103,2016-05-04
2207,13.3,22.9,6.0,1019,81,0,1.1,3.7,13,174,2020-02-10
895,34.2,39.0,25.8,998,55,-1,3.2,7.4,11,67,2016-06-17
496,28.3,38.7,23.8,1006,65,2,2.4,7.8,14,83,2015-05-13
2305,32.1,40.5,23.1,1000,33,0,2.6,5.7,11,101,2020-05-18
1782,17.7,27.4,8.6,1017,67,0,1.6,1.9,5,211,2018-12-04
335,20.1,29.0,13.8,1014,52,0,1.9,7.2,22,118,2014-12-02
515,30.1,40.6,23.5,1002,47,0,1.9,14.3,29,49,2015-06-01
1348,30.7,35.0,26.6,1003,62,0,2.9,8.9,18,53,2017-09-17
1015,26.8,35.2,17.5,1010,57,0,2.6,5.7,13,144,2016-10-15
3049,37.2,44.0,28.7,997,26,0,3.1,6.7,16,129,2022-06-04
3044,31.8,40.7,23.2,998,61,18,2.7,8.9,27,76,2022-05-30
1781,18.9,28.1,8.6,1016,58,0,1.9,3.5,9,178,2018-12-03
2569,14.2,23.0,7.4,1018,82,0,1.4,4.6,13,110,2021-02-06
1785,17.5,25.1,8.8,1015,67,0,1.9,4.8,22,193,2018-12-07
2070,29.7,35.1,25.8,-1,73,0,3.4,8.7,16,22,2019-09-26
356,9.6,16.3,6.0,1017,83,0,0.5,1.7,9,124,2014-12-23
3094,30.8,38.2,28.8,998,84,9,2.3,6.3,14,15,2022-07-19
1312,31.9,35.5,27.7,997,65,0,3.1,19.4,31,48,2017-08-12
1635,31.2,37.4,24.4,995,66,22,2.9,12.0,24,34,2018-07-02
550,27.8,38.4,25.6,997,85,6,1.9,9.3,13,60,2015-07-06
2388,31.3,37.6,26.2,997,81,1,2.7,4.8,11,29,2020-08-09
2479,18.4,30.0,11.2,1018,74,0,0.5,0.9,3,292,2020-11-08
2521,12.9,21.8,3.4,1019,70,0,1.3,5.4,14,180,2020-12-20
2265,25.8,34.2,19.8,1009,49,0,3.5,6.1,13,29,2020-04-08
1227,32.3,40.2,27.4,1001,45,-1,3.2,6.5,18,139,2017-05-19
2907,11.0,18.1,5.8,1017,89,0,0.2,0.0,-1,144,2022-01-13
957,29.6,33.0,26.4,998,82,-1,1.8,1.7,7,55,2016-08-18
1773,19.3,27.9,10.4,1016,59,0,2.9,2.0,9,133,2018-11-25
2141,15.9,24.0,8.4,1020,81,0,0.8,1.9,7,241,2019-12-06
1008,29.9,35.0,23.0,1006,60,0,2.6,6.7,24,132,2016-10-08
1092,17.4,24.0,9.3,1018,81,0,1.3,2.2,9,247,2017-01-02
2901,17.0,21.1,13.5,1015,87,0,1.0,10.6,14,85,2022-01-07
2744,30.7,34.0,25.8,998,77,0,2.6,6.7,14,27,2021-08-03
996,31.2,35.0,25.2,-1,63,0,2.7,3.0,9,89,2016-09-26
1679,31.1,35.3,28.4,999,73,8,2.6,5.6,14,43,2018-08-15
153,34.8,41.7,26.5,1000,40,0,2.6,6.5,14,169,2014-06-03
3022,34.7,40.4,29.2,1001,47,0,2.3,8.3,11,285,2022-05-08
580,29.9,36.8,26.5,998,82,0,1.9,3.7,11,59,2015-08-05
1470,16.1,27.2,7.0,1015,76,0,1.0,0.9,7,276,2018-01-18
703,17.2,27.6,10.5,1016,78,0,0.6,1.5,9,218,2015-12-06
1212,32.9,40.1,23.2,1006,33,0,3.4,11.1,25,109,2017-05-04
896,35.9,39.5,30.1,1000,55,0,2.7,10.9,16,79,2016-06-18
487,30.8,39.5,22.0,1006,43,0,4.2,3.9,13,108,2015-05-04
559,33.4,37.0,27.0,994,61,0,1.9,17.2,29,63,2015-07-15
1141,24.8,32.0,16.4,1005,56,0,2.4,6.3,14,126,2017-02-20
1119,16.0,21.0,10.6,1017,80,0,1.3,10.2,18,132,2017-01-29
512,35.1,42.0,27.0,1001,35,0,1.9,8.0,14,106,2015-05-29
633,28.6,35.2,25.0,1007,64,0,2.3,3.0,9,89,2015-09-27
2804,30.6,35.0,26.2,1006,73,0,3.1,5.2,11,49,2021-10-02
1664,30.0,34.5,27.2,997,76,0,1.9,8.3,14,50,2018-07-31
1012,28.6,35.0,20.4,1006,50,0,3.1,10.6,22,114,2016-10-12
1931,33.8,41.0,22.4,1002,35,0,3.2,10.2,22,118,2019-05-06
1150,24.7,32.5,18.0,1012,49,0,2.6,5.0,11,127,2017-03-01
3046,35.6,42.0,24.9,998,35,0,2.9,6.3,11,86,2022-06-01
116,30.6,38.7,21.5,1007,36,0,1.9,8.3,18,130,2014-04-27
740,18.2,25.1,12.0,1014,77,-1,0.6,5.0,11,248,2016-01-13
3040,32.2,36.7,25.0,-1,52,0,2.9,4.1,9,135,2022-05-26
1974,35.6,40.0,27.2,999,46,0,3.7,8.3,14,68,2019-06-22
1081,17.8,25.0,10.7,1015,54,0,2.3,9.4,22,131,2016-12-21
1810,12.8,22.6,4.0,1020,75,0,1.3,2.0,9,287,2019-01-01
830,30.2,35.1,22.0,1005,40,0,3.1,19.4,33,74,2016-04-12
119,33.4,42.1,22.8,1003,32,0,2.6,5.2,16,179,2014-04-30
656,27.7,36.2,22.9,1009,69,0,1.9,3.0,9,198,2015-10-20
2964,19.8,30.0,15.3,1012,72,0,1.8,4.4,7,190,2022-03-11
2986,28.3,39.4,17.4,1007,42,0,2.6,3.0,11,132,2022-04-02
3182,25.2,31.8,18.8,1010,73,0,1.4,1.5,7,185,2022-10-15
635,29.1,34.3,22.7,1010,59,0,2.6,9.4,18,68,2015-09-29
369,12.0,20.7,8.4,1015,83,0,0.8,4.4,11,149,2015-01-06
268,30.1,35.7,24.0,1008,57,0,2.4,5.7,16,190,2014-09-26
2703,35.0,40.2,28.0,1000,50,0,2.6,4.8,9,74,2021-06-23
46,14.2,19.6,7.2,1016,79,0,1.3,9.4,18,364,2014-02-16
991,32.6,37.4,27.0,1005,63,0,2.6,6.3,13,89,2016-09-21
876,31.5,41.5,24.0,1000,60,0,2.6,11.7,18,42,2016-05-29
773,17.4,24.4,10.1,1018,61,0,2.3,6.1,11,115,2016-02-15
1219,35.0,41.0,26.6,1006,42,0,3.4,4.4,13,94,2017-05-11
1126,19.4,23.2,15.5,-1,75,0,1.3,8.7,40,146,2017-02-05
4,12.4,19.3,7.8,1014,91,0,0.3,0.4,3,261,2014-01-05
1595,34.8,44.0,26.7,1000,37,0,1.9,2.4,7,129,2018-05-23
2311,36.4,44.7,28.7,1000,30,0,2.7,7.4,14,55,2020-05-24
3115,32.7,36.8,27.6,997,72,0,3.1,4.6,13,55,2022-08-09
2491,16.6,25.6,7.5,1015,68,0,1.8,5.0,14,152,2020-11-20
1077,16.4,24.4,8.2,1018,66,0,1.1,5.6,25,229,2016-12-17
837,34.0,40.6,26.3,1005,29,0,2.6,13.9,22,124,2016-04-20
681,22.4,29.8,16.5,1012,65,0,1.1,3.5,13,221,2015-11-14
1715,28.3,35.7,23.8,1008,75,0,2.6,9.1,14,46,2018-09-21
2352,34.9,41.6,29.4,996,61,0,3.5,12.2,16,42,2020-07-04
2617,31.6,40.0,20.6,1002,39,0,3.5,6.5,18,90,2021-03-29
2361,32.4,37.0,26.2,997,64,0,3.5,8.1,11,28,2020-07-13
2197,12.9,20.2,7.2,1016,77,0,1.6,6.7,13,92,2020-01-31
1148,21.2,29.0,11.0,1014,52,0,3.2,8.0,16,178,2017-02-27
574,29.0,32.0,25.2,998,74,0,1.9,10.0,14,25,2015-07-30
50,16.1,24.5,8.2,1014,80,0,0.6,1.9,9,267,2014-02-20
853,31.4,35.4,25.0,1006,42,0,2.6,4.3,13,54,2016-05-06
1982,37.9,42.3,32.0,995,37,0,2.7,13.7,27,65,2019-06-30
2774,28.5,32.0,23.7,1003,85,0,2.3,5.2,11,25,2021-09-02
1823,13.3,23.5,8.0,1019,69,0,2.3,11.3,27,94,2019-01-14
833,33.6,40.0,23.0,1003,27,0,2.4,9.8,18,137,2016-04-15
1115,19.8,25.6,12.5,1018,74,-1,1.1,7.8,24,241,2017-01-25
1166,22.7,30.4,14.8,1010,55,0,2.7,13.7,24,114,2017-03-17
2518,9.0,18.6,4.6,1020,81,0,1.1,9.1,16,152,2020-12-17
1906,30.8,37.8,22.4,1006,57,6,1.8,10.7,35,152,2019-04-07
971,27.8,31.0,25.2,1001,88,62,2.4,4.6,7,28,2016-09-01
2701,32.6,36.4,25.5,1000,61,0,3.1,5.4,9,35,2021-06-21
399,14.4,22.6,9.6,1019,62,0,1.4,7.4,18,131,2015-02-05
2559,12.1,20.8,5.4,1017,75,0,1.3,5.4,11,177,2021-01-27
2368,28.8,35.2,24.8,997,81,2,2.7,5.2,7,18,2020-07-20
19,14.6,22.3,9.0,1021,86,0,1.0,4.4,9,349,2014-01-20
684,19.9,29.2,13.9,1013,55,0,2.4,5.0,14,136,2015-11-17
35,17.1,25.7,11.8,1011,74,0,1.3,1.7,7,255,2014-02-05
3070,33.2,40.5,24.3,997,51,0,2.3,4.4,11,72,2022-06-25
524,36.7,42.4,31.6,999,42,0,1.9,19.1,27,63,2015-06-10
2455,28.1,35.0,20.2,1007,54,0,2.9,1.3,7,121,2020-10-15
920,30.6,35.0,28.6,998,81,-1,2.4,5.6,18,39,2016-07-12
1841,16.3,22.0,11.0,1018,82,0,1.4,7.6,18,178,2019-02-01
1890,23.9,31.6,15.5,1014,44,0,3.2,10.7,25,38,2019-03-22
537,31.6,39.4,27.2,994,67,1,2.6,3.7,14,101,2015-06-23
2806,31.2,36.2,25.7,1004,68,0,3.1,3.1,11,27,2021-10-04
1705,28.7,32.7,24.8,1006,81,0,1.9,4.3,7,36,2018-09-10
3181,26.4,31.2,19.0,1010,68,0,1.9,4.8,11,187,2022-10-14
245,28.5,33.2,26.0,1001,82,2,1.9,15.0,25,134,2014-09-03
784,22.7,30.4,12.8,1017,56,0,2.6,2.4,7,129,2016-02-26
1409,19.8,25.6,13.9,1014,69,-1,1.8,5.6,13,150,2017-11-17
2537,17.7,22.6,13.2,1014,92,5,1.6,4.4,9,69,2021-01-05
154,35.3,43.4,26.0,998,39,0,1.8,7.2,16,148,2014-06-04
1686,30.9,36.8,28.8,998,79,0,1.9,4.3,9,29,2018-08-22
625,30.4,35.9,26.0,1003,78,22,1.6,2.0,7,67,2015-09-19
2733,31.1,34.0,26.3,996,78,0,3.2,5.4,11,27,2021-07-23
3126,29.9,35.7,27.5,1002,81,0,1.9,4.8,7,74,2022-08-20
1346,32.7,36.1,27.0,1005,53,0,2.9,6.7,14,64,2017-09-15
569,31.3,36.5,27.3,999,73,0,2.7,8.7,14,46,2015-07-25
3183,25.3,31.6,19.1,1013,73,0,1.6,1.9,7,224,2022-10-16
1758,24.4,30.6,18.0,1013,57,0,2.4,9.3,14,97,2018-11-04
1816,13.2,20.0,7.1,1019,88,0,0.8,3.7,9,181,2019-01-07
2065,28.0,35.3,24.0,1007,81,23,2.3,5.4,14,39,2019-09-21
127,32.2,39.5,25.2,1002,45,0,1.6,9.3,16,150,2014-05-08
3234,15.4,25.6,8.0,1015,74,0,0.8,6.1,14,133,2022-12-06
2006,33.3,38.0,27.4,997,69,0,2.3,7.8,22,63,2019-07-24
980,31.4,35.6,26.5,1004,60,0,3.2,12.6,20,45,2016-09-10
3231,16.6,27.7,8.4,1015,79,0,0.8,0.4,3,230,2022-12-03
190,36.0,41.3,30.0,996,46,0,1.9,11.3,27,128,2014-07-10
1139,22.1,30.0,14.4,1016,66,0,2.3,8.5,18,107,2017-02-18
992,29.7,37.4,26.0,1007,71,0,2.7,7.6,18,32,2016-09-22
699,17.9,26.2,13.5,1016,75,0,0.8,2.0,11,170,2015-12-02
606,32.2,36.8,28.4,1002,61,0,2.6,14.6,24,51,2015-08-31
180,32.2,39.7,25.2,997,72,5,1.9,3.1,11,175,2014-06-30
301,24.9,31.7,19.8,1012,70,0,1.1,1.7,13,91,2014-10-29
2544,7.6,17.5,4.3,1017,94,0,0.3,2.2,-1,193,2021-01-12
3015,33.3,43.5,25.7,998,44,0,1.9,8.3,11,294,2022-05-01
1060,19.4,28.5,11.0,1016,80,0,1.0,3.9,9,246,2016-11-30
3079,32.6,36.8,27.4,997,74,0,1.9,4.4,11,26,2022-07-04
3121,30.0,34.9,25.8,1001,79,0,2.3,8.3,14,50,2022-08-15
2565,16.5,26.6,6.2,1016,70,0,0.8,1.9,7,216,2021-02-02
1069,18.2,27.0,7.7,1013,72,0,0.6,1.1,7,295,2016-12-09
2524,12.8,23.9,4.0,1015,78,0,0.5,1.1,5,337,2020-12-23
2205,13.7,20.8,7.0,1021,78,0,1.4,4.6,14,149,2020-02-08
1243,39.8,45.0,30.4,996,24,0,3.5,15.4,25,121,2017-06-04
16,12.0,17.7,8.0,1017,96,0,0.6,1.1,9,287,2014-01-17
3237,16.7,26.8,8.4,1014,69,0,1.4,2.8,13,253,2022-12-09
546,33.8,38.9,27.0,1001,54,0,1.9,7.0,13,67,2015-07-02
658,24.7,33.6,17.8,1012,61,0,1.9,4.4,14,116,2015-10-22
2933,19.2,26.1,11.5,1012,69,0,1.6,3.1,9,232,2022-02-08
2967,25.0,32.6,17.0,1009,67,0,1.6,3.9,11,218,2022-03-14
1504,21.5,31.2,12.5,1010,59,0,1.8,1.5,5,172,2018-02-21
959,32.6,36.0,27.6,999,70,0,2.7,10.6,20,48,2016-08-20
2331,32.6,41.5,28.8,998,68,0,1.9,5.9,9,52,2020-06-13
797,25.5,31.0,15.8,1012,58,0,2.1,8.0,14,129,2016-03-10
225,30.5,36.2,25.4,997,65,0,2.3,18.5,29,182,2014-08-14
2074,27.4,31.2,23.8,1008,79,0,2.6,5.6,9,29,2019-09-30
1799,11.3,22.3,4.7,1017,82,0,1.1,3.0,3,252,2018-12-21
2485,20.7,29.7,10.7,1014,70,0,0.6,1.5,3,354,2020-11-14
3217,17.5,26.0,9.0,1015,67,0,1.4,1.9,5,273,2022-11-19
2277,26.4,35.2,20.2,1008,58,0,3.1,5.6,14,52,2020-04-20
2085,27.9,33.9,20.3,1010,57,0,2.4,3.3,10,98,2019-10-11
1693,28.7,31.7,26.3,1001,88,11,1.9,0.9,3,36,2018-08-29
2797,28.8,32.7,24.6,1004,81,4,3.1,3.3,7,37,2021-09-25
1045,20.8,29.3,12.1,1016,58,0,1.8,3.5,9,236,2016-11-15
469,25.2,34.3,21.2,1013,64,0,2.6,8.1,22,81,2015-04-16
954,31.3,34.5,27.0,997,71,0,3.2,12.2,22,39,2016-08-15
3233,16.1,25.2,7.6,1016,72,0,0.8,1.1,9,177,2022-12-05
2735,33.7,37.0,27.6,997,68,0,3.5,6.3,13,31,2021-07-25
639,30.1,36.1,23.7,1007,58,0,3.1,5.7,-1,103,2015-10-03
3018,30.2,39.1,23.4,1004,58,1,1.9,10.7,14,308,2022-05-04
1218,33.9,42.8,27.7,1005,46,-1,3.4,11.5,20,74,2017-05-10
1158,20.7,28.2,14.6,1007,67,-1,2.6,8.1,18,106,2017-03-09
1415,15.9,25.5,9.4,1014,60,0,2.1,3.7,13,175,2017-11-23
2970,28.2,35.0,19.9,1005,64,0,1.9,3.5,7,250,2022-03-17
1527,24.0,32.4,16.8,1009,52,0,2.4,6.3,11,111,2018-03-16
3246,14.2,24.7,6.2,1015,77,0,0.8,2.4,11,150,2022-12-18
1300,28.3,34.1,27.0,1001,89,-1,2.1,4.6,18,17,2017-07-31
3109,30.8,35.7,27.6,1000,78,7,1.8,3.5,7,54,2022-08-03
2848,18.1,28.1,10.3,1012,70,0,1.0,1.3,7,189,2021-11-15
1603,35.9,42.0,29.4,999,46,0,2.7,7.0,14,71,2018-05-31
160,37.3,45.5,28.1,994,28,0,1.9,12.0,24,151,2014-06-10
1704,28.6,33.6,25.0,1005,80,6,3.1,8.1,11,29,2018-09-09
956,29.8,35.2,26.4,998,75,-1,2.7,5.6,11,62,2016-08-17
2869,18.2,25.6,13.6,1016,80,0,1.0,2.0,9,155,2021-12-06
3165,29.5,34.2,23.6,1004,72,0,1.8,3.7,9,639,2022-09-28
877,26.9,36.7,23.0,1002,76,-1,2.1,9.4,22,56,2016-05-30
1919,29.2,35.0,19.8,1005,46,0,3.4,5.7,14,90,2019-04-20
1884,21.6,26.0,12.5,1016,59,0,2.7,6.1,14,68,2019-03-16
2200,12.9,21.2,5.4,1018,74,0,2.1,4.4,13,138,2020-02-03
98,25.7,32.8,17.5,1010,41,0,2.6,12.8,25,186,2014-04-09
3068,32.8,37.9,25.3,1002,56,0,2.6,6.3,14,67,2022-06-23
